Company,CUSIP,Shares,Value,Discretion,PutCall
CBRE GROUP INC,12504L109,377899,47040868,SOLE,
CHARLES RIV LABS INTL INC,159864107,2174,428213,OTR,
CHARLES RIV LABS INTL INC,159864107,30253,5958933,OTR,
CHARLES RIV LABS INTL INC,159864107,865260,170430262,SOLE,
CHECK POINT SOFTWARE TECH LT,M22465104,1199701,231314350,SOLE,
CHEVRON CORP NEW,166764100,38827,5718052,SOLE,
CNH INDL N V,N20944109,2350751,26093336,SOLE,
COMERICA INC,200340107,304481,18241457,SOLE,
CORE LABORATORIES INC,21867A105,403684,7480265,OTR,
CORE LABORATORIES INC,21867A105,9641572,178658329,SOLE,
CREDICORP LTD,G2519Y108,305124,55218290,SOLE,
CVS HEALTH CORP,126650100,616807,38784824,SOLE,
D R HORTON INC,23331A109,140628,26827604,SOLE,
DAVITA INC,23918K108,244828,40134654,SOLE,
DUN & BRADSTREET HLDGS INC,26484T106,31379,361172,OTR,
DUN & BRADSTREET HLDGS INC,26484T106,3915043,45062145,SOLE,
ENVISTA HOLDINGS CORPORATION,29415F104,15905,314283,OTR,
ENVISTA HOLDINGS CORPORATION,29415F104,222950,4405492,OTR,
ENVISTA HOLDINGS CORPORATION,29415F104,11121144,219753805,SOLE,
FAIR ISAAC CORP,303250104,257,499485,OTR,
FIRST AMERN FINL CORP,31847R102,8755,577918,OTR,
FIRST AMERN FINL CORP,31847R102,143960,9502800,OTR,
FIRST AMERN FINL CORP,31847R102,3480663,229758565,SOLE,
FISERV INC,337738108,4541,815791,OTR,
GCM GROSVENOR INC,36831E108,4540686,51400566,SOLE,
GENERAC HLDGS INC,368736104,3642,578641,OTR,
GENERAC HLDGS INC,368736104,63458,10082207,OTR,
GENERAC HLDGS INC,368736104,1737449,276045897,SOLE,
GENTEX CORP,371901109,14271,423706,OTR,
GENTEX CORP,371901109,206002,6116199,OTR,
GENTEX CORP,371901109,6202463,184151126,SOLE,
GILEAD SCIENCES INC,375558103,237048,19874104,SOLE,
GOLDMAN SACHS GROUP INC,38141G104,1084,536699,OTR,
GOLDMAN SACHS GROUP INC,38141G104,151407,74963120,SOLE,
HACKETT GROUP INC,404609109,7577,199048,OTR,
HACKETT GROUP INC,404609109,612511,16090664,SOLE,
INTEL CORP,458140100,1028810,24135883,SOLE,
INTERPUBLIC GROUP COS INC,460690100,9279,293495,OTR,
INTERPUBLIC GROUP COS INC,460690100,274619,8686199,OTR,
INTERPUBLIC GROUP COS INC,460690100,5420655,171455318,SOLE,
ISHARES TR,464287630,15273,2547842,SOLE,
JANUS HENDERSON GROUP PLC,G4474Y214,2183054,83108866,SOLE,
JD.COM INC,47215P106,441693,17667720,SOLE,
JOHNSON & JOHNSON,478160104,25070,4062844,SOLE,
JONES LANG LASALLE INC,48020Q107,2026,546635,OTR,
JONES LANG LASALLE INC,48020Q107,34196,9226423,OTR,
JONES LANG LASALLE INC,48020Q107,1132459,305548763,SOLE,
KASPI KZ JSC,48581R205,2210,234238,SOLE,
KB FINL GROUP INC,48241A105,300466,18553776,SOLE,
KENNAMETAL INC,489170100,16631,431242,OTR,
KENNAMETAL INC,489170100,314550,8156282,OTR,
KENNAMETAL INC,489170100,7982501,206986251,SOLE,
KEYSIGHT TECHNOLOGIES INC,49338L103,2499,397166,OTR,
KEYSIGHT TECHNOLOGIES INC,49338L103,45014,7154075,OTR,
KEYSIGHT TECHNOLOGIES INC,49338L103,250409,39797502,SOLE,
KKR & CO INC,48251W104,4459,582256,OTR,
KKR & CO INC,48251W104,273329,35691301,SOLE,
KNOWLES CORP,49926D109,20354,366983,OTR,
KNOWLES CORP,49926D109,4613353,83178755,SOLE,
KORN FERRY,500643200,3082,231890,OTR,
KORN FERRY,500643200,614645,46245890,SOLE,
LABCORP HOLDINGS INC,504922105,1325,296111,OTR,
LABCORP HOLDINGS INC,504922105,28543,6378790,OTR,
LABCORP HOLDINGS INC,504922105,380852,85112805,SOLE,
LAZARD INC,52110M109,8664,436492,OTR,
LAZARD INC,52110M109,156496,7884268,OTR,
LAZARD INC,52110M109,5985708,301559969,SOLE,
LENNAR CORP,526057104,129056,24195419,SOLE,
LESLIES INC,527064109,65591,207268,OTR,
LESLIES INC,527064109,1589995,5024384,OTR,
LESLIES INC,527064109,44896935,141874315,SOLE,
LINDBLAD EXPEDITIONS HLDGS I,535219109,86122,796629,OTR,
LINDBLAD EXPEDITIONS HLDGS I,535219109,7967668,73700929,SOLE,
LITTELFUSE INC,537008104,1423,377451,OTR,
LITTELFUSE INC,537008104,315848,83778682,SOLE,
LOCKHEED MARTIN CORP,539830109,12941,7564791,SOLE,
M & T BK CORP,55261F104,2068,368352,OTR,
MADISON SQUARE GARDEN ENTMT,558256103,7830,333010,OTR,
MADISON SQUARE GARDEN ENTMT,558256103,169900,7225847,OTR,
MADISON SQUARE GARDEN ENTMT,558256103,6462156,274835495,SOLE,
MADISON SQUARE GRDN SPRT COR,55825T103,1448,301560,OTR,
MADISON SQUARE GRDN SPRT COR,55825T103,26488,5516391,OTR,
MADISON SQUARE GRDN SPRT COR,55825T103,890118,185375975,SOLE,
MANCHESTER UTD PLC NEW,G5784H106,20989,339602,OTR,
MANCHESTER UTD PLC NEW,G5784H106,293153,4743216,OTR,
MANCHESTER UTD PLC NEW,G5784H106,7990383,129284397,SOLE,
MASCO CORP,574599106,3699,310494,OTR,
MASCO CORP,574599106,97265,8164424,OTR,
MASCO CORP,574599106,930759,78127910,SOLE,
MATTEL INC,577081102,22762,433616,OTR,
MATTEL INC,577081102,495095,9431560,OTR,
MATTEL INC,577081102,14290305,272230310,SOLE,
MGP INGREDIENTS INC NEW,55303J106,509442,42411047,SOLE,
MICROSOFT CORP,594918104,217988,93800236,SOLE,
MIDDLEBY CORP,596278101,2943,409460,OTR,
MIDDLEBY CORP,596278101,38298,5328401,OTR,
MIDDLEBY CORP,596278101,1084907,150943111,SOLE,
MOHAWK INDS INC,608190104,1820,292438,OTR,
MOHAWK INDS INC,608190104,49701,7985957,OTR,
MOHAWK INDS INC,608190104,1652980,265600826,SOLE,
MOLSON COORS BEVERAGE CO,60871R209,526727,30297337,SOLE,
MOSAIC CO NEW,61945C103,141040,3777051,SOLE,
MOTOROLA SOLUTIONS INC,620076307,753,338571,OTR,
NETAPP INC,64110D104,407907,50380594,SOLE,
NORTHERN TR CORP,665859104,5568,501287,OTR,
NORTHERN TR CORP,665859104,90910,8184627,OTR,
NORTHERN TR CORP,665859104,2430989,218861940,SOLE,
NORWEGIAN CRUISE LINE HLDG L,G66721104,42566,873029,OTR,
NORWEGIAN CRUISE LINE HLDG L,G66721104,5276842,108228029,SOLE,
NOV INC,62955J103,2454416,39197024,SOLE,
NVENT ELECTRIC PLC,G6700G107,7828,549995,OTR,
NVENT ELECTRIC PLC,G6700G107,63810,4483291,OTR,
NVENT ELECTRIC PLC,G6700G107,867298,60936357,SOLE,
ONESPAWORLD HOLDINGS LIMITED,P73684113,63886,1054758,OTR,
ONESPAWORLD HOLDINGS LIMITED,P73684113,1076199,17768045,OTR,
ONESPAWORLD HOLDINGS LIMITED,P73684113,8326284,137466949,SOLE,
ORACLE CORP,68389X105,55244,9413578,SOLE,
PARAMOUNT GLOBAL,92556H206,12691,134778,OTR,
PARAMOUNT GLOBAL,92556H206,346382,3678577,OTR,
PARAMOUNT GLOBAL,92556H206,13844295,147026413,SOLE,
PHILIP MORRIS INTL INC,718172109,179593,21802590,SOLE,
PHINIA INC,71880K101,1444,66467,OTR,
PHINIA INC,71880K101,141453,6511082,SOLE,
PRESTIGE CONSMR HEALTHCARE I,74112D101,6806,490713,OTR,
PRESTIGE CONSMR HEALTHCARE I,74112D101,116007,8364105,OTR,
PRESTIGE CONSMR HEALTHCARE I,74112D101,2660027,191787947,SOLE,
PROGRESSIVE CORP,743315103,869,220517,OTR,
RESIDEO TECHNOLOGIES INC,76118Y104,25565,514879,OTR,
RESIDEO TECHNOLOGIES INC,76118Y104,386832,7790796,OTR,
RESIDEO TECHNOLOGIES INC,76118Y104,8928735,179824723,SOLE,
REYNOLDS CONSUMER PRODS INC,76171L106,7020,218322,OTR,
ROYAL CARIBBEAN GROUP,V7780T103,98291,17432892,OTR,
ROYAL CARIBBEAN GROUP,V7780T103,943548,167347673,SOLE,
SCHWAB CHARLES CORP,808513105,669991,43422117,SOLE,
SENSATA TECHNOLOGIES HLDG PL,G8060N102,8133,291649,OTR,
SIMPSON MFG INC,829073105,1514,289583,OTR,
SIMPSON MFG INC,829073105,15277,2922032,OTR,
SIMPSON MFG INC,829073105,93500,17883745,SOLE,
SMUCKER J M CO,832696405,1869,226336,OTR,
SMUCKER J M CO,832696405,46392,5618071,OTR,
SMUCKER J M CO,832696405,1583024,191704206,SOLE,
SNAP ON INC,833034101,987,285944,OTR,
SNAP ON INC,833034101,11290,3270826,OTR,
SNAP ON INC,833034101,29116,8435196,SOLE,
SPHERE ENTERTAINMENT CO,55826T102,5971,263799,OTR,
SPHERE ENTERTAINMENT CO,55826T102,150747,6660002,OTR,
SPHERE ENTERTAINMENT CO,55826T102,5193424,229445472,SOLE,
STANLEY BLACK & DECKER INC,854502101,527143,58054259,SOLE,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,141832,24631963,SOLE,
TELEFONICA BRASIL SA,87936R205,46515,477709,SOLE,
TERADATA CORP DEL,88076W103,661535,20070972,SOLE,
VAIL RESORTS INC,91879Q109,244318,42582184,SOLE,
VERIZON COMMUNICATIONS INC,92343V104,1408480,63254837,SOLE,
WALGREENS BOOTS ALLIANCE INC,931427108,882701,7909001,SOLE,
WESTERN ALLIANCE BANCORP,957638109,363305,31422249,SOLE,
WEX INC,96208T104,1768,370803,OTR,
WEX INC,96208T104,7726,1620374,OTR,
WEX INC,96208T104,139946,29350875,SOLE,
ZEBRA TECHNOLOGIES CORPORATI,989207105,1491,552147,OTR,
ZEBRA TECHNOLOGIES CORPORATI,989207105,22075,8174814,OTR,
ZEBRA TECHNOLOGIES CORPORATI,989207105,272395,100873316,SOLE,
ZIMMER BIOMET HOLDINGS INC,98956P102,2788,300965,OTR,
ZIMMER BIOMET HOLDINGS INC,98956P102,294466,31787605,SOLE,
ZIMVIE INC,98888T107,61127,970085,SOLE,
