Company,CUSIP,Shares,Value,Discretion,PutCall
GREEN BRICK PARTNERS INC,392709101,8348478,178490,SOLE,
GREEN BRICK PARTNERS INC,392709101,5821293,124459,OTR,
INTEL CORP,458140100,87220,2248,OTR,
INTEL CORP,458140100,296560,7642,OTR,
INTEL CORP,458140100,331220,8536,SOLE,
ISHARES SILVER TR,46428Q109,218800,3829,OTR,
ISHARES SILVER TR,46428Q109,650150,11378,OTR,
ISHARES SILVER TR,46428Q109,689050,12058,SOLE,
KATAPULT HOLDINGS INC,485859110,102880,12,OTR,
KATAPULT HOLDINGS INC,485859110,35600,4,OTR,
KATAPULT HOLDINGS INC,485859110,123747,15,SOLE,
KYNDRYL HLDGS INC,50155Q100,2985145,24687,OTR,
KYNDRYL HLDGS INC,50155Q100,872932,7219,OTR,
KYNDRYL HLDGS INC,50155Q100,127600,1055,OTR,
KYNDRYL HLDGS INC,50155Q100,3265323,27004,SOLE,
LIVANOVA PLC,G5509L101,337024,17111,OTR,
LIVANOVA PLC,G5509L101,378016,19192,SOLE,
LIVANOVA PLC,G5509L101,97360,4943,OTR,
NEUBASE THERAPEUTICS INC,64132K102,360800,143,OTR,
NEUBASE THERAPEUTICS INC,64132K102,1271596,502,SOLE,
NEUBASE THERAPEUTICS INC,64132K102,1094631,432,OTR,
NEWS CORP NEW,65249B208,47700,736,OTR,
NEWS CORP NEW,65249B208,142400,2196,OTR,
NEWS CORP NEW,65249B208,171191,2640,SOLE,
NUVATION BIO INC,67080N119,100000,20,OTR,
NUVATION BIO INC,67080N101,34995,78,OTR,
PANACEA ACQUISITION CORP II,G6882C106,275000,2695,OTR,
PAYSAFE LIMITED,G6964L115,113000,17,OTR,
PAYSAFE LIMITED,G6964L115,39100,6,OTR,
PAYSAFE LIMITED,G6964L115,135900,20,SOLE,
POLESTAR AUTOMOTIVE HLDG UK,731105102,39100,43,SOLE,
POLESTAR AUTOMOTIVE HLDG UK,731105102,9500,10,OTR,
POLESTAR AUTOMOTIVE HLDG UK,731105102,33500,37,OTR,
RESIDEO TECHNOLOGIES INC,76118Y104,653209,12450,OTR,
RESIDEO TECHNOLOGIES INC,76118Y104,728328,13882,SOLE,
RESIDEO TECHNOLOGIES INC,76118Y104,188546,3594,OTR,
RIVIAN AUTOMOTIVE INC,76954A103,45751,1506,SOLE,
RIVIAN AUTOMOTIVE INC,76954A103,27972,921,OTR,
SOUTHWESTERN ENERGY CO,845467109,2839010,17375,SOLE,
SOUTHWESTERN ENERGY CO,845467109,731190,4475,OTR,
SOUTHWESTERN ENERGY CO,845467109,2531100,15490,OTR,
SPDR GOLD TR,78463V107,7560,1169,OTR,
SPDR GOLD TR,78463V107,211371,32693,OTR,
SPDR GOLD TR,78463V107,31030,4799,SOLE,
TALIS BIOMEDICAL CORP,87424L108,892504,608,OTR,
TALIS BIOMEDICAL CORP,87424L108,1051739,717,SOLE,
TALIS BIOMEDICAL CORP,87424L108,291540,199,OTR,
TECK RESOURCES LTD,878742204,259980,7906,OTR,
TECK RESOURCES LTD,878742204,1006694,30614,SOLE,
TECK RESOURCES LTD,878742204,897524,27294,OTR,
THE BEACHBODY COMPANY INC,073463119,22200,4,OTR,
THE BEACHBODY COMPANY INC,073463119,27000,4,SOLE,
THE BEACHBODY COMPANY INC,073463119,7800,1,OTR,
THE ODP CORP,88337F105,199831,7024,OTR,
THE ODP CORP,88337F105,707636,24873,OTR,
THE ODP CORP,88337F105,785293,27603,SOLE,
TMC THE METALS COMPANY INC,87261Y114,79900,13,SOLE,
TMC THE METALS COMPANY INC,87261Y114,23300,4,OTR,
TMC THE METALS COMPANY INC,87261Y114,66800,11,OTR,
TWITTER INC,90184L102,707790,31030,OTR,
TWITTER INC,90184L102,1753500,76873,OTR,
TWITTER INC,90184L102,1827210,80105,SOLE,
VICTORIAS SECRET AND CO,926400102,286899,8354,OTR,
VICTORIAS SECRET AND CO,926400102,78451,2284,OTR,
VICTORIAS SECRET AND CO,926400102,319331,9299,SOLE,
WAVERLEY CAPITAL ACQUIS CORP,G06536125,164570,1611,SOLE,
WAVERLEY CAPITAL ACQUIS CORP,G06536125,136690,1338,OTR,
WAVERLEY CAPITAL ACQUIS CORP,G06536125,48740,477,OTR,
WEATHERFORD INTL PLC,G48833118,350323,11312,SOLE,
WEATHERFORD INTL PLC,G48833118,96610,3120,OTR,
WEATHERFORD INTL PLC,G48833118,307067,9915,OTR,
