Company,CUSIP,Shares,Value,Discretion,PutCall
TIMKEN CO,887389104,17000,1213,SOLE,
TENNANT CO,880345103,9500,775,SOLE,
TRAVELERS COMPANIES INC,89417E109,32000,7708,SOLE,
TEXAS INSTRS INC,882508104,21500,4031,SOLE,
UNITEDHEALTH GROUP INC,91324P102,15200,7689,SOLE,
UNITED PARCEL SERVICE INC,911312106,75000,9458,SOLE,
US BANCORP DEL,902973304,163500,7820,SOLE,
VISA INC,92826C839,10500,3318,SOLE,
VONTIER CORPORATION,928881101,307000,11196,SOLE,
VISHAY INTERTECHNOLOGY INC,928298108,140000,2372,SOLE,
WESCO INTL INC,95082P105,37000,6696,SOLE,
WELLS FARGO CO NEW,949746101,89000,6251,SOLE,
WILLIS TOWERS WATSON PLC LTD,G96629103,20500,6421,SOLE,
ZIMMER BIOMET HOLDINGS INC,98956P102,80000,8450,SOLE,
