Company,CUSIP,Shares,Value,Discretion,PutCall
PAYPAL HLDGS INC,70450Y103,211530,9133865,OTR,
PENN ENTERTAINMENT INC,707569109,4815969,102869098,SOLE,
PENN ENTERTAINMENT INC,707569109,180677,3859261,OTR,
PENN ENTERTAINMENT INC,707569109,863624,18447009,OTR,
PG&E CORP,69331C108,5594092,94092627,SOLE,
PG&E CORP,69331C108,1038760,17471943,OTR,
PRIMO BRANDS CORPORATION,741623102,100360,2452798,OTR,
PRIMO BRANDS CORPORATION,741623102,2723300,66557452,SOLE,
PVH CORPORATION,693656100,443820,32958073,SOLE,
PVH CORPORATION,693656100,76980,5716535,OTR,
RESIDEO TECHNOLOGIES INC,76118Y104,1475294,45881643,SOLE,
RESIDEO TECHNOLOGIES INC,76118Y104,224296,6975606,OTR,
ROIVANT SCIENCES LTD,G76279101,1644729,58206959,SOLE,
ROIVANT SCIENCES LTD,G76279101,170930,6049213,OTR,
ROIVANT SCIENCES LTD,G76279101,337010,11926784,OTR,
SCHEIN HENRY INC,806407102,624680,52173274,SOLE,
SCHEIN HENRY INC,806407102,93870,7840022,OTR,
SLIDE INS HLDGS INC,831349105,277520,5375562,OTR,
SLIDE INS HLDGS INC,831349105,1409110,27294461,SOLE,
SOTERA HEALTH CO,83601L102,430750,7645813,OTR,
SOTERA HEALTH CO,83601L102,3704765,65759579,SOLE,
SPDR GOLD TR,78463V107,83421,30730628,SOLE,
SPECTRUM BRANDS HOLDINGS INC,84790A105,86964,7457163,OTR,
SPECTRUM BRANDS HOLDINGS INC,84790A105,474474,40686146,SOLE,
STUBHUB HLDGS INC,86384P109,670570,8630236,OTR,
STUBHUB HLDGS INC,86384P109,3562630,45851048,SOLE,
TD SYNNEX CORPORATION,87162W100,56410,15080649,OTR,
TD SYNNEX CORPORATION,87162W100,324632,86787119,SOLE,
TEVA PHARMACEUTICAL INDS LTD,881624209,434257,14712627,OTR,
TEVA PHARMACEUTICAL INDS LTD,881624209,2451802,83067052,SOLE,
THE CIGNA GROUP,125523100,13300,3666544,OTR,
THE CIGNA GROUP,125523100,75100,20703568,SOLE,
TRIPADVISOR INC,896945201,12620,173020,OTR,
TRIPADVISOR INC,896945201,2349353,32209630,SOLE,
VERSANT MEDIA GROUP INC,925283103,293160,10556692,OTR,
VERSANT MEDIA GROUP INC,925283103,1629012,58660722,SOLE,
VERSIGENT PLC,G9600F104,295960,12433280,OTR,
VERSIGENT PLC,G9600F104,1981680,83250377,SOLE,
VIATRIS INC,92556V106,2503880,39761614,SOLE,
VIATRIS INC,92556V106,269590,4281089,OTR,
WARNER BROS DISCOVERY INC,934423104,157840,4208014,OTR,
WARNER BROS DISCOVERY INC,934423104,2088340,55675144,SOLE,
