Company,CUSIP,Shares,Value,Discretion,PutCall
REINSURANCE GROUP AMER INC,759351604,19,3879,SOLE,
RELIANCE INC,759509102,1074,326410,SOLE,
RELX PLC,759530108,801146,26557977,SOLE,
RELX PLC,759530108,990,32819,SOLE,
REMITLY GLOBAL INC,75960P104,831454,13028884,SOLE,
RILEY EXPLORATION PERMIAN IN,76665T102,184148,6712195,SOLE,
ROCKET COS INC,77311W101,264,3762,SOLE,
ROCKET COS INC,77311W101,64500,919125,SOLE,
ROGERS CORP,775133101,44,4723,SOLE,
ROGERS CORP,775133101,131774,14143303,SOLE,
ROSS STORES INC,778296103,6,1300,SOLE,
ROSS STORES INC,778296103,16203,3510056,SOLE,
ROYAL GOLD INC,780287108,917616,233524096,SOLE,
RPC INC,749660106,337149,2387015,SOLE,
RPM INTL INC,749685103,1773,176236,SOLE,
RYMAN HOSPITALITY PPTYS INC,78377T107,42,3875,SOLE,
RYMAN HOSPITALITY PPTYS INC,78377T107,8950,825817,SOLE,
SALESFORCE INC,79466L302,108351,20225876,SOLE,
SALESFORCE INC,79466L302,6024213,1124539841,SOLE,
SCORPIO TANKERS INC,Y7542C130,235068,17550177,SOLE,
SEACOAST BKG CORP FLA,811707801,172,5210,SOLE,
SEACOAST BKG CORP FLA,811707801,504893,15293209,SOLE,
SEACOR MARINE HLDGS INC,78413P101,1070489,7664701,SOLE,
SEADRILL LTD,G7997W102,47000,2138500,SOLE,
SHARKNINJA INC,G8068L108,34,3601,SOLE,
SHARKNINJA INC,G8068L108,8000,847200,SOLE,
SHELL PLC,780259305,1056209,98227391,SOLE,
SHELL PLC,780259305,812,75516,SOLE,
SI BONE INC,825704109,244,3082,SOLE,
SI BONE INC,825704109,638697,8066743,SOLE,
SILICON MOTION TECHNOLOGY CO,82706C108,45,5053,SOLE,
SILICON MOTION TECHNOLOGY CO,82706C108,168394,18908962,SOLE,
SIMULATIONS PLUS INC,829214105,307,3629,SOLE,
SIMULATIONS PLUS INC,829214105,741762,8767627,SOLE,
SLB LIMITED,806857108,543291,27919740,SOLE,
SLB LIMITED,806857108,27832876,1430331498,SOLE,
SMARTFINANCIAL INC,83190L208,224039,8755444,SOLE,
SMITH DOUGLAS HOMES CORP,83207R107,384774,4925107,SOLE,
SONOS INC,83570H108,358,4797,SOLE,
SONOS INC,83570H108,708646,9495856,SOLE,
SOUTHWEST AIRLS CO,844741108,10000,375700,SOLE,
SPDR GOLD TR,78463V107,859471,369821953,SOLE,
SPDR GOLD TR,78463V107,1596270,686859018,SOLE,
SPDR SERIES TRUST,78464A698,176119,11474153,SOLE,
SPDR SERIES TRUST,78464A714,300000,0,SOLE,Call
SPDR SERIES TRUST,78468R663,1363410,124942854,SOLE,
SPECTRUM BRANDS HOLDINGS INC,84790A105,232272,17118446,SOLE,
STANDARDAERO INC,85423L103,27900,720657,SOLE,
STARBUCKS CORP,855244109,16376,1467126,SOLE,
STATE STR SPDR S&P 500 ETF T,78462F103,17000,11055780,SOLE,
STERIS PLC,G8473T100,18,3980,SOLE,
STEVANATO GROUP S P A,T9224W109,157500,2165625,SOLE,
STEWART INFORMATION SVCS COR,860372101,47,2894,SOLE,
STEWART INFORMATION SVCS COR,860372101,125571,7732662,SOLE,
STRATA CRITICAL MEDICAL INC,092667104,1136,4748,SOLE,
STRATA CRITICAL MEDICAL INC,092667104,2265107,9468147,SOLE,
STRATEGY INC,594972AS0,20000000000,16590000000,SOLE,
STRAWBERRY FIELDS REIT INC,863182101,329589,3922109,SOLE,
STRIDE INC,86333M108,4268,376310,SOLE,
SUNBELT RENTALS HOLDINGS INC,866966104,7146,448903,SOLE,
TAIWAN SEMICONDUCTOR MANUFAC,874039100,404942,136850014,SOLE,
TAIWAN SEMICONDUCTOR MANUFAC,874039100,3497195,1181877050,SOLE,
TALKSPACE INC,87427V103,665884,3445950,SOLE,
TALOS ENERGY INC,87484T108,503900,7941464,SOLE,
TANGER INC,875465106,121,4112,SOLE,
TANGER INC,875465106,197304,6704390,SOLE,
TARGA RES CORP,87612G101,21,5265,SOLE,
TAYLOR MORRISON HOME CORP,87724P106,53,3087,SOLE,
TAYLOR MORRISON HOME CORP,87724P106,240101,13983482,SOLE,
TE CONNECTIVITY PLC,G87052109,45,9406,SOLE,
TE CONNECTIVITY PLC,G87052109,105755,22104910,SOLE,
TELEDYNE TECHNOLOGIES INC,879360105,7,4235,SOLE,
TENET HEALTHCARE CORP,88033G407,18,3397,SOLE,
TENET HEALTHCARE CORP,88033G407,5400,1019034,SOLE,
TENNANT CO,880345103,32056,2128518,SOLE,
TEXAS INSTRS INC,882508104,78643,15267667,SOLE,
TEXAS INSTRS INC,882508104,3595610,698051725,SOLE,
TEXAS ROADHOUSE INC,882681109,15,2477,SOLE,
TEXAS ROADHOUSE INC,882681109,3171,523659,SOLE,
THERMON GROUP HLDGS INC,88362T103,62,3125,SOLE,
THERMON GROUP HLDGS INC,88362T103,305311,15387674,SOLE,
TIMKEN CO,887389104,47,4727,SOLE,
TIMKEN CO,887389104,91800,9232326,SOLE,
TITAN AMER SA,B9151N105,408072,6112919,SOLE,
TITAN INTL INC ILL,88830M102,670639,4634115,SOLE,
TITAN MACHY INC,88830R101,801199,13396047,SOLE,
TOLL BROTHERS INC,889478103,2591,353594,SOLE,
TRANSALTA CORP,89346D107,20859,274304,SOLE,
TRANSCAT INC,893529107,153047,11241302,SOLE,
TRIMAS CORP,896215209,318006,11429136,SOLE,
TRINITY INDS INC,896522109,127,4087,SOLE,
TRINITY INDS INC,896522109,415492,13370533,SOLE,
TRIVAGO N V,89686D303,283444,768133,SOLE,
TTM TECHNOLOGIES INC,87305R109,98,9547,SOLE,
TTM TECHNOLOGIES INC,87305R109,224373,21858418,SOLE,
UGI CORP NEW,902681105,11701,426150,SOLE,
ULTRA CLEAN HLDGS INC,90385V107,103,6405,SOLE,
ULTRA CLEAN HLDGS INC,90385V107,433997,26985933,SOLE,
UMH PPTYS INC,903002103,764919,11037781,SOLE,
UNILEVER PLC,904767803,804987,45860105,SOLE,
UNILEVER PLC,904767803,953,54292,SOLE,
UNITED RENTALS INC,911363109,6,4371,SOLE,
UNITEDHEALTH GROUP INC,91324P102,15,4059,SOLE,
UNITEDHEALTH GROUP INC,91324P102,40789,11037096,SOLE,
UNIVERSAL ELECTRS INC,913483103,241060,993167,SOLE,
UNIVERSAL HLTH SVCS INC,913903100,96149,17207835,SOLE,
UNIVERSAL HLTH SVCS INC,913903100,4328132,774605784,SOLE,
UNIVERSAL TECHNICAL INST INC,913915104,159,5740,SOLE,
UNIVERSAL TECHNICAL INST INC,913915104,471976,17038334,SOLE,
US BANCORP,902973304,184735,9608077,SOLE,
US BANCORP,902973304,8833349,459422481,SOLE,
UTZ BRANDS INC,918090101,1129750,8947620,SOLE,
V F CORP,918204108,255,4332,SOLE,
VAIL RESORTS INC,91879Q109,23769,3050038,SOLE,
VALLEY NATL BANCORP,919794107,971500,11930020,SOLE,
VEECO INSTRS INC DEL,922417100,391381,13252161,SOLE,
VERSANT MEDIA GROUP INC,925283103,1597299,59132009,SOLE,
VIAVI SOLUTIONS INC,925550105,559800,18630144,SOLE,
VIEMED HEALTHCARE INC,92663R105,529657,4878141,SOLE,
VISHAY INTERTECHNOLOGY INC,928298108,272,4896,SOLE,
VISHAY INTERTECHNOLOGY INC,928298108,1063300,19139400,SOLE,
VISHAY PRECISION GROUP INC,92835K103,72500,3147950,SOLE,
VITAL FARMS INC,92847W103,281,3968,SOLE,
VITAL FARMS INC,92847W103,531679,7507307,SOLE,
VSE CORP,918284100,18922,3489217,SOLE,
WARBY PARKER INC,93403J106,90,1896,SOLE,
WARBY PARKER INC,93403J106,135000,2844450,SOLE,
WASTE CONNECTIONS INC,94106B101,25,4061,SOLE,
WATERS CORP,941848103,28381,8451889,SOLE,
WATERS CORP,941848103,1546806,460638827,SOLE,
WELLS FARGO & CO,949746804,25741,29730855,SOLE,
WESCO INTL INC,95082P105,51158,13997852,SOLE,
WESTLAKE CORPORATION,960413102,53,6191,SOLE,
WESTLAKE CORPORATION,960413102,7065,825333,SOLE,
WEYERHAEUSER CO,962166104,923158,22552755,SOLE,
WEYERHAEUSER CO,962166104,45370306,1108396576,SOLE,
WHEATON PRECIOUS METALS CORP,962879102,453811,59453804,SOLE,
WHEATON PRECIOUS METALS CORP,962879102,13702700,1795192551,SOLE,
WHITESTONE REIT,966084204,275,4441,SOLE,
WHITESTONE REIT,966084204,741840,11980716,SOLE,
WILLIAMS COS INC,969457100,4334,315429,SOLE,
WILLIS TOWERS WATSON PLC LTD,G96629103,154262,44843824,SOLE,
WILLIS TOWERS WATSON PLC LTD,G96629103,4185099,1216608279,SOLE,
WORKDAY INC,98138H101,119310,15500812,SOLE,
WORKDAY INC,98138H101,7489403,973023238,SOLE,
WP CAREY INC,92936U109,59,4010,SOLE,
XEROX HOLDINGS CORP,98421M106,1099635,1418529,SOLE,
XPO INC,983793100,20,3891,SOLE,
XPO INC,983793100,3685,716917,SOLE,
