Company,CUSIP,Shares,Value,Discretion
SCANSOURCE INC,806037107,945599,41596900,SOLE
SENSATA TECHNOLOGIES HLDG PL,G8060N102,730498,22316714,SOLE
SHELL PLC,780259305,145792,10428502,DFND
SHELL PLC,780259305,3224540,230651377,SOLE
SHINHAN FINANCIAL GROUP CO L,824596100,952762,47990629,SOLE
SKYWORKS SOLUTIONS INC,83088M102,175874,13538781,DFND
SKYWORKS SOLUTIONS INC,83088M102,12096288,931172250,SOLE
SOLVENTUM CORP,83444M101,434264,31701272,SOLE
SPECTRUM BRANDS HLDGS INC NE,84790A105,2459485,129196747,SOLE
SS&C TECHNOLOGIES HLDGS INC,78467J100,10175891,903212085,SOLE
STEELCASE INC,858155203,391559,6734815,SOLE
SUMITOMO MITSUI FINL GROUP I,86562M209,24687,413261,SOLE
TAIWAN SEMICONDUCTOR MFG LTD,874039100,42485,11865636,SOLE
TARGET CORP,87612E106,374225,33567983,SOLE
TE CONNECTIVITY PLC,G87052109,30747,6749889,DFND
TE CONNECTIVITY PLC,G87052109,1858829,408068730,SOLE
TELEFLEX INCORPORATED,879369106,387483,47412420,SOLE
THE CIGNA GROUP,125523100,529841,152726668,SOLE
TRIMAS CORP,896215209,1302265,50319520,SOLE
TRUEBLUE INC,89785X101,2891834,17726942,SOLE
TYSON FOODS INC,902494103,172180,9349374,DFND
TYSON FOODS INC,902494103,13657346,741593888,SOLE
UBS GROUP AG,H42097107,242844,7894858,DFND
UBS GROUP AG,H42097107,29503629,959162973,SOLE
UNIVERSAL CORP VA,913456109,337504,18856348,SOLE
UNIVERSAL HLTH SVCS INC,913903100,1607029,328541009,SOLE
UNIVEST FINANCIAL CORPORATIO,915271100,890902,26744878,SOLE
USANA HEALTH SCIENCES INC,90328M107,1212588,33406799,SOLE
VALE S A,91912E105,285881,3104668,SOLE
VAREX IMAGING CORP,92214X106,4227023,52415085,SOLE
VOYA FINANCIAL INC,929089100,110585,8271758,DFND
VOYA FINANCIAL INC,929089100,3535110,264426228,SOLE
WABTEC,929740108,367582,73689164,SOLE
WEBSTER FINL CORP,947890109,1652636,98232684,SOLE
WELLS FARGO CO NEW,949746101,237396,19898533,DFND
WELLS FARGO CO NEW,949746101,9979983,836522175,SOLE
WESCO INTL INC,95082P105,213069,45064094,SOLE
WNS HLDGS LTD,G98196101,659313,50285803,SOLE
WSFS FINL CORP,929328102,928413,50069313,SOLE
ZTO EXPRESS CAYMAN INC,98980A105,7999407,153588614,SOLE
