Company,CUSIP,Shares,Value,Discretion,PutCall
GLOBAL PMTS INC,37940X102,239420,26489,SOLE,
GLOBAL PMTS INC,37940X102,206490,22846,OTR,
GLOBAL PMTS INC,37940X102,69530,7693,OTR,
GOPRO INC,38268T103,1063490,5881,OTR,
GOPRO INC,38268T103,1269550,7021,SOLE,
GOPRO INC,38268T103,364160,2014,OTR,
GRAPHIC PACKAGING HLDG CO,388689101,111310,2282,OTR,
GRAPHIC PACKAGING HLDG CO,388689101,399480,8189,SOLE,
GRAPHIC PACKAGING HLDG CO,388689101,321480,6590,OTR,
GREEN BRICK PARTNERS INC,392709101,8480328,165960,SOLE,
GREEN BRICK PARTNERS INC,392709101,5821293,113923,OTR,
GREEN BRICK PARTNERS INC,392709101,2740190,53626,OTR,
INTERNATIONAL SEAWAYS INC,Y41053102,210769,4468,SOLE,
INTERNATIONAL SEAWAYS INC,Y41053102,57180,1212,OTR,
INTERNATIONAL SEAWAYS INC,Y41053102,181181,3841,OTR,
ISHARES SILVER TR,46428Q109,218800,4078,OTR,
ISHARES SILVER TR,46428Q109,724220,13499,SOLE,
ISHARES SILVER TR,46428Q109,614980,11463,OTR,
KATAPULT HOLDINGS INC,485859110,123747,19,SOLE,
KATAPULT HOLDINGS INC,485859110,102880,15,OTR,
KATAPULT HOLDINGS INC,485859110,35600,5,OTR,
KYNDRYL HLDGS INC,50155Q100,2148435,21012,OTR,
KYNDRYL HLDGS INC,50155Q100,2570653,25141,SOLE,
KYNDRYL HLDGS INC,50155Q100,654312,6399,OTR,
LIVANOVA PLC,G5509L101,180434,11272,OTR,
LIVANOVA PLC,G5509L101,54900,3430,OTR,
LIVANOVA PLC,G5509L101,213266,13323,SOLE,
NEUBASE THERAPEUTICS INC,64132K102,1271596,1335,SOLE,
NEUBASE THERAPEUTICS INC,64132K102,1094631,1149,OTR,
NEUBASE THERAPEUTICS INC,64132K102,360800,379,OTR,
NEWS CORP NEW,65249B208,171191,2720,SOLE,
NEWS CORP NEW,65249B208,142400,2263,OTR,
NEWS CORP NEW,65249B208,47700,758,OTR,
NUVATION BIO INC,67080N101,34995,113,OTR,
NUVATION BIO INC,67080N119,100000,28,OTR,
PANACEA ACQUISITION CORP II,G6882C106,275000,2684,OTR,
PAYSAFE LIMITED,G6964L115,113000,30,OTR,
PAYSAFE LIMITED,G6964L115,135900,37,SOLE,
PAYSAFE LIMITED,G6964L115,39100,11,OTR,
PLBY GROUP INC,72814P109,384565,2461,SOLE,
PLBY GROUP INC,72814P109,330950,2118,OTR,
PLBY GROUP INC,72814P109,104485,669,OTR,
POLESTAR AUTOMOTIVE HLDG UK,731105102,9500,16,OTR,
POLESTAR AUTOMOTIVE HLDG UK,731105102,33500,56,OTR,
POLESTAR AUTOMOTIVE HLDG UK,731105102,39100,65,SOLE,
RESIDEO TECHNOLOGIES INC,76118Y104,737758,14327,SOLE,
RESIDEO TECHNOLOGIES INC,76118Y104,633779,12308,OTR,
RESIDEO TECHNOLOGIES INC,76118Y104,194746,3782,OTR,
RIVIAN AUTOMOTIVE INC,76954A103,27972,720,OTR,
RIVIAN AUTOMOTIVE INC,76954A103,45751,1178,SOLE,
SELECT SECTOR SPDR TR,81369Y506,5900,422,OTR,
SELECT SECTOR SPDR TR,81369Y506,6910,494,SOLE,
SELECT SECTOR SPDR TR,81369Y506,1890,135,OTR,
SOUTHWESTERN ENERGY CO,845467109,529610,3310,OTR,
SOUTHWESTERN ENERGY CO,845467109,1660180,10376,OTR,
SOUTHWESTERN ENERGY CO,845467109,1943210,12145,SOLE,
SPDR GOLD TR,78463V107,31030,5227,SOLE,
SPDR GOLD TR,78463V107,236471,39836,OTR,
SPDR GOLD TR,78463V107,7560,1274,OTR,
TALIS BIOMEDICAL CORP,87424L108,1051739,854,SOLE,
TALIS BIOMEDICAL CORP,87424L108,892504,725,OTR,
TALIS BIOMEDICAL CORP,87424L108,291540,237,OTR,
TECK RESOURCES LTD,878742204,259980,7948,OTR,
TECK RESOURCES LTD,878742204,934364,28564,SOLE,
TECK RESOURCES LTD,878742204,818154,25011,OTR,
THE BEACHBODY COMPANY INC,073463119,27000,5,SOLE,
THE BEACHBODY COMPANY INC,073463119,7800,1,OTR,
THE BEACHBODY COMPANY INC,073463119,22200,4,OTR,
THE ODP CORP,88337F105,685316,20724,OTR,
THE ODP CORP,88337F105,199831,6043,OTR,
THE ODP CORP,88337F105,807613,24422,SOLE,
TMC THE METALS COMPANY INC,87261Y114,66800,13,OTR,
TMC THE METALS COMPANY INC,87261Y114,79900,16,SOLE,
TMC THE METALS COMPANY INC,87261Y114,23300,5,OTR,
VICTORIAS SECRET AND CO,926400102,355621,9947,SOLE,
VICTORIAS SECRET AND CO,926400102,85071,2379,OTR,
VICTORIAS SECRET AND CO,926400102,301789,8441,OTR,
WARNER BROS DISCOVERY INC,934423104,660130,8859,OTR,
WARNER BROS DISCOVERY INC,934423104,217180,2915,OTR,
WARNER BROS DISCOVERY INC,934423104,774690,10396,SOLE,
WAVERLEY CAPITAL ACQUIS CORP,G06536125,48740,473,OTR,
WAVERLEY CAPITAL ACQUIS CORP,G06536125,164570,1598,SOLE,
WAVERLEY CAPITAL ACQUIS CORP,G06536125,136690,1327,OTR,
WEATHERFORD INTL PLC,G48833118,96610,2045,OTR,
WEATHERFORD INTL PLC,G48833118,307067,6501,OTR,
WEATHERFORD INTL PLC,G48833118,350323,7416,SOLE,
