Company,CUSIP,Shares,Value,Discretion,PutCall
GALAPAGOS NV,36315X101,56583,2300099,SOLE,
GALAPAGOS NV,36315X101,20610,837797,OTR,
GALAPAGOS NV,36315X101,85385,3470900,OTR,
GOPRO INC,38268T103,1029220,3571393,SOLE,
GOPRO INC,38268T103,1429720,4961128,OTR,
GOPRO INC,38268T103,364160,1263635,OTR,
GRAPHIC PACKAGING HLDG CO,388689101,822616,20277484,SOLE,
GRAPHIC PACKAGING HLDG CO,388689101,428590,10564744,OTR,
GRAPHIC PACKAGING HLDG CO,388689101,1284894,31672637,OTR,
GREEN BRICK PARTNERS INC,392709101,834545,43346267,SOLE,
GREEN BRICK PARTNERS INC,392709101,7830148,406697887,OTR,
GREEN BRICK PARTNERS INC,392709101,2740190,142325469,OTR,
GULFPORT ENERGY CORP,402635502,72520,9659664,SOLE,
GULFPORT ENERGY CORP,402635502,39320,5237424,OTR,
GULFPORT ENERGY CORP,402635502,111130,14802516,OTR,
HERC HLDGS INC,42704L104,64898,9662663,OTR,
HERC HLDGS INC,42704L104,23920,3561449,OTR,
HERC HLDGS INC,42704L104,46792,6966861,SOLE,
INVESCO ACTVELY MNGD ETC FD,46090F100,15070,200431,OTR,
INVESCO ACTVELY MNGD ETC FD,46090F100,38230,508459,OTR,
INVESCO ACTVELY MNGD ETC FD,46090F100,43690,581077,SOLE,
INVESCO EXCHANGE TRADED FD T,46137V100,31260,2880922,OTR,
INVESCO EXCHANGE TRADED FD T,46137V100,94121,8674191,OTR,
INVESCO EXCHANGE TRADED FD T,46137V100,60140,5542502,SOLE,
KATAPULT HOLDINGS INC,485859110,102880,761,OTR,
KATAPULT HOLDINGS INC,485859110,35600,263,OTR,
KATAPULT HOLDINGS INC,485859110,123747,916,SOLE,
KENVUE INC,49177J102,231650,4987425,SOLE,
KENVUE INC,49177J102,322840,6950745,OTR,
KYNDRYL HLDGS INC,50155Q100,3354975,69716381,OTR,
KYNDRYL HLDGS INC,50155Q100,921284,19144282,OTR,
KYNDRYL HLDGS INC,50155Q100,2079810,43218452,SOLE,
LIVANOVA PLC,G5509L101,209390,10833839,OTR,
LIVANOVA PLC,G5509L101,622294,32197492,OTR,
LIVANOVA PLC,G5509L101,397632,20573480,SOLE,
NET POWER INC,64107A105,973171,9829027,SOLE,
NET POWER INC,64107A105,1491235,15061474,OTR,
NET POWER INC,64107A105,527704,5329810,OTR,
NEUBASE THERAPEUTICS INC,64132K201,63579,47055,SOLE,
NEUBASE THERAPEUTICS INC,64132K201,54731,40506,OTR,
NEUBASE THERAPEUTICS INC,64132K201,18040,13351,OTR,
NEW YORK CMNTY BANCORP INC,649445103,350980,3590525,OTR,
NEW YORK CMNTY BANCORP INC,649445103,859220,8789821,OTR,
NEW YORK CMNTY BANCORP INC,649445103,618530,6327562,SOLE,
NUVATION BIO INC,67080N101,34995,52842,OTR,
NUVATION BIO INC,67080N119,100000,6000,OTR,
SEADRILL 2021 LTD,G7997W102,184125,8705430,SOLE,
SEADRILL 2021 LTD,G7997W102,73280,3464678,OTR,
SEADRILL 2021 LTD,G7997W102,286530,13547138,OTR,
SOTERA HEALTH CO,83601L102,133531,2249997,OTR,
SOTERA HEALTH CO,83601L102,131500,2215775,SOLE,
SOTERA HEALTH CO,83601L102,71939,1212172,OTR,
SPDR GOLD TR,78463V107,218161,41705838,OTR,
SPDR GOLD TR,78463V107,137523,26290272,OTR,
SPDR GOLD TR,78463V107,31260,5975974,SOLE,
SPDR SER TR,78464A631,65787,8908876,OTR,
SPDR SER TR,78464A631,21850,2958927,OTR,
SPDR SER TR,78464A631,42030,5691703,SOLE,
TALIS BIOMEDICAL CORP,87424L207,19436,144798,OTR,
TALIS BIOMEDICAL CORP,87424L207,59500,443275,OTR,
TALIS BIOMEDICAL CORP,87424L207,70116,522364,SOLE,
TECK RESOURCES LTD,878742204,273730,11570567,OTR,
TECK RESOURCES LTD,878742204,504798,21337811,SOLE,
TECK RESOURCES LTD,878742204,773535,32697324,OTR,
TENET HEALTHCARE CORP,88033G407,204097,15423610,OTR,
TENET HEALTHCARE CORP,88033G407,425642,32165766,SOLE,
TENET HEALTHCARE CORP,88033G407,686231,51858477,OTR,
TEVA PHARMACEUTICAL INDS LTD,881624209,110960,1158422,SOLE,
TEVA PHARMACEUTICAL INDS LTD,881624209,157510,1644404,OTR,
THE ODP CORP,88337F105,880483,49571193,OTR,
THE ODP CORP,88337F105,298601,16811236,OTR,
THE ODP CORP,88337F105,569016,32035601,SOLE,
VANECK ETF TRUST,92189H607,1080,334282,OTR,
VANECK ETF TRUST,92189H607,3240,1002845,SOLE,
VANECK ETF TRUST,92189H607,4950,1532124,OTR,
VIATRIS INC,92556V106,1968520,21319072,OTR,
VIATRIS INC,92556V106,1387250,15023918,SOLE,
WEATHERFORD INTL PLC,G48833118,227562,22262390,OTR,
WEATHERFORD INTL PLC,G48833118,80530,7878250,OTR,
WEATHERFORD INTL PLC,G48833118,148513,14529027,SOLE,
