Company,CUSIP,Shares,Value,Discretion,PutCall
FIVE BELOW INC,33829M101,5004,442103,SOLE,
FLOOR & DECOR HLDGS INC,339750101,7266,902219,SOLE,
FOX FACTORY HLDG CORP,35138V102,68723,2851986,SOLE,
GARTNER INC,366651107,1469390,744628280,SOLE,
GENERAC HLDGS INC,368736104,57902,9199396,SOLE,
GLOBAL X FDS,37954Y889,54750,3799103,SOLE,
GLOBANT S A,L44385109,632979,125418400,SOLE,
GOOSEHEAD INS INC,38267D109,105858,9453086,SOLE,
HAMILTON LANE INC,407497106,55830,9401143,SOLE,
HDFC BANK LTD,40415F101,839039,52490307,SOLE,
HOULIHAN LOKEY INC,441593100,68311,10794572,SOLE,
ICON PLC,G4705A100,1053770,302758583,SOLE,
INSIGHT ENTERPRISES INC,45765U103,21357,4600117,SOLE,
INSTALLED BLDG PRODS INC,45780R101,17963,4423687,SOLE,
ISHARES TR,46436E718,18526,1865939,SOLE,
ISHARES TR,464288257,91122,10893576,SOLE,
ISHARES TR,464287200,10746,6198508,SOLE,
ISHARES TR,464287614,162206,60889073,SOLE,
ISHARES TR,464287655,13381,2955831,SOLE,
ISHARES TR,464288240,39480,2259041,SOLE,
ISHARES TR,46435U853,26300,990195,DFND,
KAROOOOO LTD,Y4600W108,10634,421425,SOLE,
KASPI KZ JSC,48581R205,8371,887242,SOLE,
KB FINL GROUP INC,48241A105,78267,4832987,SOLE,
KINSALE CAP GROUP INC,49714P108,4181,1946548,SOLE,
LAS VEGAS SANDS CORP,517834107,202934,10215698,SOLE,
LGI HOMES INC,50187T106,19430,2302866,SOLE,
MARKETAXESS HLDGS INC,57060D108,8669,2220998,SOLE,
MASTERCARD INCORPORATED,57636Q104,3833355,1892910764,SOLE,
MEDPACE HLDGS INC,58506Q109,14964,4995079,SOLE,
MEDTRONIC PLC,G5960L103,1023029,92103331,SOLE,
MERCADOLIBRE INC,58733R102,39015,80057609,SOLE,
MICROSOFT CORP,594918104,7012465,3017463740,SOLE,
MORNINGSTAR INC,617700109,6196,1977268,SOLE,
MSCI INC,55354G100,2228293,1298938913,SOLE,
NETEASE INC,64110W102,5268,492611,SOLE,
NETFLIX INC,64110L106,1907867,1353192588,SOLE,
NIKE INC,654106103,15237,1346928,SOLE,
NOVO-NORDISK A S,670100205,6854659,816184199,SOLE,
NV5 GLOBAL INC,62945V109,40808,3814691,SOLE,
OLLIES BARGAIN OUTLET HLDGS,681116109,12608,1225498,SOLE,
ON HLDG AG,H5919C104,295518,14820217,SOLE,
OPTION CARE HEALTH INC,68404L201,144294,4516400,SOLE,
ORACLE CORP,68389X105,8767967,1494061519,SOLE,
PAYCOM SOFTWARE INC,70432V102,3510896,584809936,SOLE,
PAYLOCITY HLDG CORP,70438V106,23332,3849049,SOLE,
PAYPAL HLDGS INC,70450Y103,8813,687662,SOLE,
PDD HOLDINGS INC,722304102,94050,12678881,SOLE,
POOL CORP,73278L105,3672,1383610,SOLE,
PROGYNY INC,74340E103,362120,6069129,SOLE,
QUALYS INC,74758T303,20504,2633965,SOLE,
RAMBUS INC DEL,750917106,56150,2370645,SOLE,
REPLIGEN CORP,759916109,35383,5265674,SOLE,
REVOLVE GROUP INC,76156B107,402820,9981888,SOLE,
SALESFORCE INC,79466L302,35710,9774289,SOLE,
SAP SE,803054204,1064415,243857413,SOLE,
SERVICENOW INC,81762P102,2223744,1988894217,SOLE,
SHOPIFY INC,82509L107,18967838,1520082500,SOLE,
SITEONE LANDSCAPE SUPPLY INC,82982L103,16293,2458831,SOLE,
SKILLSOFT CORP,83066P309,42744,662532,DFND,
SPDR S&P 500 ETF TR,78462F103,1863,1069159,SOLE,
SPDR SER TR,78468R663,5072,465647,SOLE,
TENCENT MUSIC ENTMT GROUP,88034P109,1539938,18556253,SOLE,
TETRA TECH INC NEW,88162G103,23124,1090528,SOLE,
THERMO FISHER SCIENTIFIC INC,883556102,2806786,1736193727,SOLE,
TOPBUILD CORP,89055F103,4075,1657751,SOLE,
TOPGOLF CALLAWAY BRANDS CORP,131193104,95972,1053777,SOLE,
TREX CO INC,89531P105,5189,345484,SOLE,
TYLER TECHNOLOGIES INC,902252105,2397,1399177,SOLE,
UNILEVER PLC,904767704,257804,16746943,SOLE,
UNITEDHEALTH GROUP INC,91324P102,1996422,1167268172,SOLE,
VANGUARD INDEX FDS,922908736,13814,5303600,SOLE,
VANGUARD INTL EQUITY INDEX F,922042742,4018,480924,SOLE,
VISA INC,92826C839,7257741,1995515879,SOLE,
WARBY PARKER INC,93403J106,414405,6767228,SOLE,
WORKDAY INC,98138H101,4802526,1173785466,SOLE,
YETI HLDGS INC,98585X104,113236,4646078,SOLE,
YUM CHINA HLDGS INC,98850P109,210855,9492692,SOLE,
ZOETIS INC,98978V103,6366653,1243916727,SOLE,
