Company,CUSIP,Shares,Value,Discretion,PutCall
INSTALLED BLDG PRODS INC,45780R101,15752,2760477,SOLE,
ISHARES TR,464288240,380271,19834943,SOLE,
ISHARES TR,464287614,503619,202243438,SOLE,
ISHARES TR,464287572,6708,675974,SOLE,
ISHARES TR,46436E718,5569,558682,SOLE,
ISHARES TR,464287655,10007,2211143,SOLE,
ISHARES TR,46435U853,26300,967577,DFND,
ISHARES TR,464288257,317801,37341573,SOLE,
KAROOOOO LTD,Y4600W108,13273,599276,SOLE,
KASPI KZ JSC,48581R205,3105,294075,SOLE,
KB FINL GROUP INC,48241A105,14529,826700,SOLE,
KINSALE CAP GROUP INC,49714P108,4517,2100992,SOLE,
LAS VEGAS SANDS CORP,517834107,154724,7946625,SOLE,
LGI HOMES INC,50187T106,16100,1439329,SOLE,
MARKETAXESS HLDGS INC,57060D108,4357,984856,SOLE,
MASTERCARD INCORPORATED,57636Q104,3492466,1839027815,SOLE,
MEDPACE HLDGS INC,58506Q109,16223,5389833,SOLE,
MEDTRONIC PLC,G5960L103,782478,62504372,SOLE,
MERCADOLIBRE INC,58733R102,36595,62227588,SOLE,
MICROSOFT CORP,594918104,6410882,2702186554,SOLE,
MONDAY COM LTD,M7S64H106,53186,12522089,SOLE,
MORNINGSTAR INC,617700109,3906,1315385,SOLE,
MSCI INC,55354G100,2032238,1219363274,SOLE,
NETEASE INC,64110W102,4719,420982,SOLE,
NETFLIX INC,64110L106,1727862,1540078082,SOLE,
NIKE INC,654106103,13607,1029649,SOLE,
NOVO-NORDISK A S,670100205,6405748,551022485,SOLE,
NU HLDGS LTD,G6683N103,2243471,23242364,SOLE,
OLLIES BARGAIN OUTLET HLDGS,681116109,12603,1382927,SOLE,
ON HLDG AG,H5919C104,278383,15247057,SOLE,
ORACLE CORP,68389X105,10723731,1787002544,SOLE,
PAYCOM SOFTWARE INC,70432V102,3171660,650095213,SOLE,
PAYLOCITY HLDG CORP,70438V106,28689,5722626,SOLE,
PAYPAL HLDGS INC,70450Y103,7441,635102,SOLE,
PDD HOLDINGS INC,722304102,67092,6507253,SOLE,
POOL CORP,73278L105,5962,2032684,SOLE,
PROGYNY INC,74340E103,260708,4497214,SOLE,
PURE STORAGE INC,74624M102,10643,653799,SOLE,
QUALYS INC,74758T303,18701,2622312,SOLE,
RAMBUS INC DEL,750917106,99259,5246822,SOLE,
REPLIGEN CORP,759916109,40556,5837611,SOLE,
REVOLVE GROUP INC,76156B107,304529,10198669,SOLE,
SALESFORCE INC,79466L302,19582,6546952,SOLE,
SAP SE,803054204,999944,246196312,SOLE,
SERVICENOW INC,81762P102,1634595,1732867253,SOLE,
SHOPIFY INC,82509L107,17079480,1816061116,SOLE,
SITEONE LANDSCAPE SUPPLY INC,82982L103,24140,3180943,SOLE,
SKILLSOFT CORP,83066P309,57172,1369841,DFND,
SPDR S&P 500 ETF TR,78462F103,9539,5590481,SOLE,
SPOTIFY TECHNOLOGY S A,L8681T102,60861,27227935,SOLE,
TENCENT MUSIC ENTMT GROUP,88034P109,1059587,12026312,SOLE,
TETRA TECH INC NEW,88162G103,43162,1719574,SOLE,
THERMO FISHER SCIENTIFIC INC,883556102,2461195,1280387702,SOLE,
TOPBUILD CORP,89055F103,5220,1625195,SOLE,
TOPGOLF CALLAWAY BRANDS CORP,131193104,83466,656043,SOLE,
TREX CO INC,89531P105,56268,3884186,SOLE,
UNILEVER PLC,904767704,244122,13841715,SOLE,
UNITEDHEALTH GROUP INC,91324P102,1125593,569392234,SOLE,
VANGUARD INDEX FDS,922908736,39046,16026137,SOLE,
VANGUARD INTL EQUITY INDEX F,922042742,26794,3147737,SOLE,
VISA INC,92826C839,6578733,2079142753,SOLE,
WARBY PARKER INC,93403J106,319822,7742879,SOLE,
WILLIS TOWERS WATSON PLC LTD,G96629103,128586,40278152,SOLE,
WILLSCOT HLDGS CORP,971378104,125024,4182050,SOLE,
WORKDAY INC,98138H101,4287623,1106335466,SOLE,
YETI HLDGS INC,98585X104,98057,3776183,SOLE,
YUM CHINA HLDGS INC,98850P109,85998,4142524,SOLE,
ZOETIS INC,98978V103,7483194,1219236807,SOLE,
