Company,CUSIP,Shares,Value,Discretion,PutCall
RAYMOND JAMES FINL INC,754730109,28,4257,SOLE,
RAYMOND JAMES FINL INC,754730109,2082,316526,SOLE,
RED RIVER BANCSHARES INC,75686R202,149349,13632577,SOLE,
REGAL REXNORD CORPORATION,758750103,23,5478,SOLE,
REGAL REXNORD CORPORATION,758750103,3587,854388,SOLE,
REINSURANCE GROUP AMER INC,759351604,19,4040,SOLE,
REINSURANCE GROUP AMER INC,759351604,70,14886,SOLE,
RELIANCE INC,759509102,1458,544709,SOLE,
RELX PLC,759530108,1028091,32559657,SOLE,
RELX PLC,759530108,12795,405218,SOLE,
REMITLY GLOBAL INC,75960P104,1072754,24040417,SOLE,
RICHARDSON ELECTRS LTD,763165107,145000,2756450,SOLE,
RILEY EXPLORATION PERMIAN IN,76665T102,430946,14203980,SOLE,
ROCKET COS INC,77311W101,67500,1063125,SOLE,
ROGERS CORP,775133101,44,7204,SOLE,
ROGERS CORP,775133101,188224,30817916,SOLE,
ROSS STORES INC,778296103,6,1277,SOLE,
ROSS STORES INC,778296103,16822,3580563,SOLE,
ROYAL GOLD INC,780287108,861786,172021103,SOLE,
RPC INC,749660106,544649,3175304,SOLE,
RPM INTL INC,749685103,1731,192401,SOLE,
RYMAN HOSPITALITY PPTYS INC,78377T107,45,5785,SOLE,
RYMAN HOSPITALITY PPTYS INC,78377T107,10163,1306454,SOLE,
SALESFORCE INC,79466L302,111831,17519466,SOLE,
SALESFORCE INC,79466L302,7194203,1127043842,SOLE,
SANMINA CORP,801056102,3200,809856,SOLE,
SCORPIO TANKERS INC,Y7542C130,228718,15841009,SOLE,
SEACOAST BKG CORP FLA,811707801,172,5719,SOLE,
SEACOAST BKG CORP FLA,811707801,647393,21525817,SOLE,
SEACOR MARINE HLDGS INC,78413P101,1033989,7910016,SOLE,
SEADRILL LTD,G7997W102,178808,6762519,SOLE,
SHARKNINJA INC,G8068L108,34,5177,SOLE,
SHARKNINJA INC,G8068L108,8121,1236585,SOLE,
SHELL PLC,780259305,1062364,82375673,SOLE,
SHELL PLC,780259305,10901,845264,SOLE,
SI BONE INC,825704109,244,3982,SOLE,
SI BONE INC,825704109,768697,12545135,SOLE,
SILICON MOTION TECHNOLOGY CO,82706C108,62,20666,SOLE,
SILICON MOTION TECHNOLOGY CO,82706C108,125675,41891248,SOLE,
SIMULATIONS PLUS INC,829214105,420,7690,SOLE,
SIMULATIONS PLUS INC,829214105,1070162,19594666,SOLE,
SLB LIMITED,806857108,583910,27145983,SOLE,
SLB LIMITED,806857108,28329823,1317053471,SOLE,
SMARTFINANCIAL INC,83190L208,319339,14983386,SOLE,
SMITH DOUGLAS HOMES CORP,83207R107,404274,6282418,SOLE,
SONIDA SENIOR LIVING INC,140475203,57500,2346000,SOLE,
SONOS INC,83570H108,380,5141,SOLE,
SONOS INC,83570H108,1055546,14281537,SOLE,
SOUTHWEST AIRLS CO,844741108,7000,359940,SOLE,
SPDR GOLD TR,78463V107,896261,330164458,SOLE,
SPDR GOLD TR,78463V107,1595362,587699454,SOLE,
SPDR SERIES TRUST,78464A698,236569,17707190,SOLE,
SPDR SERIES TRUST,78468R663,1077155,98710529,SOLE,
SPECTRUM BRANDS HOLDINGS INC,84790A105,289122,24792212,SOLE,
STAR BULK CARRIERS CORP.,Y8162K204,515000,12859550,SOLE,
STARBUCKS CORP,855244109,17002,1737434,SOLE,
STERIS PLC,G8473T100,22,4633,SOLE,
STERIS PLC,G8473T100,73,15372,SOLE,
STEVANATO GROUP S P A,T9224W109,611286,11045938,SOLE,
STEWART INFORMATION SVCS COR,860372101,47,3103,SOLE,
STEWART INFORMATION SVCS COR,860372101,123071,8125147,SOLE,
STRATA CRITICAL MEDICAL INC,092667104,1207,6361,SOLE,
STRATA CRITICAL MEDICAL INC,092667104,2313407,12191655,SOLE,
STRAWBERRY FIELDS REIT INC,863182101,404890,5567238,SOLE,
STRIDE INC,86333M108,167799,14470986,SOLE,
SUNBELT RENTALS HOLDINGS INC,866966104,1868,136145,SOLE,
SYNAPTICS INC,87157D109,41,5093,SOLE,
SYNAPTICS INC,87157D109,112605,13988919,SOLE,
TAIWAN SEMICONDUCTOR MANUFAC,874039100,371237,177291430,SOLE,
TAIWAN SEMICONDUCTOR MANUFAC,874039100,3374360,1611493105,SOLE,
TALKSPACE INC,87427V103,604019,3140899,SOLE,
TALOS ENERGY INC,87484T108,1127300,14553443,SOLE,
TANGER INC,875465106,121,4776,SOLE,
TANGER INC,875465106,261204,10309722,SOLE,
TARGA RES CORP,87612G101,22,5899,SOLE,
TARGA RES CORP,87612G101,79,21183,SOLE,
TAYLOR MORRISON HOME CORP,87724P106,227601,16328096,SOLE,
TE CONNECTIVITY PLC,G87052109,45,9072,SOLE,
TE CONNECTIVITY PLC,G87052109,109794,22135568,SOLE,
TELEDYNE TECHNOLOGIES INC,879360105,7,4668,SOLE,
TELEDYNE TECHNOLOGIES INC,879360105,26,17339,SOLE,
TENET HEALTHCARE CORP,88033G407,29,5425,SOLE,
TENET HEALTHCARE CORP,88033G407,9104,1703176,SOLE,
TENNANT CO,880345103,132857,11630302,SOLE,
TERADATA CORP DEL,88076W103,74,2564,SOLE,
TERADATA CORP DEL,88076W103,200268,6939286,SOLE,
TEXAS INSTRS INC,882508104,52464,15638028,SOLE,
TEXAS ROADHOUSE INC,882681109,8,1546,SOLE,
TEXAS ROADHOUSE INC,882681109,2526,488099,SOLE,
TIMKEN CO,887389104,47,6830,SOLE,
TIMKEN CO,887389104,142250,20671770,SOLE,
TITAN AMER SA,B9151N105,371947,6940531,SOLE,
TITAN INTL INC ILL,88830M102,780639,6018727,SOLE,
TITAN MACHY INC,88830R101,786899,16619307,SOLE,
TOLL BROTHERS INC,889478103,6000,988500,SOLE,
TRANSALTA CORP,89346D107,20360,281377,SOLE,
TRANSCAT INC,893529107,173697,16113871,SOLE,
TRIMAS CORP,896215209,331556,14929967,SOLE,
TRINITY INDS INC,896522109,127,4392,SOLE,
TRINITY INDS INC,896522109,463192,16017179,SOLE,
TRIVAGO N V,89686D303,283444,1550439,SOLE,
TTM TECHNOLOGIES INC,87305R109,76,14214,SOLE,
TTM TECHNOLOGIES INC,87305R109,157338,29425353,SOLE,
UGI CORP NEW,902681105,11421,394481,SOLE,
ULTRA CLEAN HLDGS INC,90385V107,137,19535,SOLE,
ULTRA CLEAN HLDGS INC,90385V107,347793,49591804,SOLE,
UMH PPTYS INC,903002103,833219,12614936,SOLE,
UNILEVER PLC,904767803,831446,49986534,SOLE,
UNILEVER PLC,904767803,11061,664987,SOLE,
UNITED RENTALS INC,911363109,6,6797,SOLE,
UNITED RENTALS INC,911363109,410,464485,SOLE,
UNITEDHEALTH GROUP INC,91324P102,18,7481,SOLE,
UNITEDHEALTH GROUP INC,91324P102,42346,17600268,SOLE,
UNIVERSAL HLTH SVCS INC,913903100,91162,13554913,SOLE,
UNIVERSAL HLTH SVCS INC,913903100,4463508,663679005,SOLE,
UNIVERSAL TECHNICAL INST INC,913915104,159,6800,SOLE,
UNIVERSAL TECHNICAL INST INC,913915104,570076,24382151,SOLE,
US BANCORP,902973304,198327,11978942,SOLE,
US BANCORP,902973304,8924731,539053752,SOLE,
UTZ BRANDS INC,918090101,1318750,10154375,SOLE,
VAIL RESORTS INC,91879Q109,23769,3236149,SOLE,
VALLEY NATL BANCORP,919794107,1118000,16378700,SOLE,
VAREX IMAGING CORP,92214X106,179501,1872195,SOLE,
VEECO INSTRS INC DEL,922417100,122,9248,SOLE,
VEECO INSTRS INC DEL,922417100,463731,35150810,SOLE,
VIAVI SOLUTIONS INC,925550105,212900,10165975,SOLE,
VIEMED HEALTHCARE INC,92663R105,535157,6100790,SOLE,
VISHAY INTERTECHNOLOGY INC,928298108,213,11455,SOLE,
VISHAY INTERTECHNOLOGY INC,928298108,816000,43884480,SOLE,
VISHAY PRECISION GROUP INC,92835K103,69000,10343790,SOLE,
VITAL FARMS INC,92847W103,281,3268,SOLE,
VITAL FARMS INC,92847W103,604679,7032417,SOLE,
VOYA FINANCIAL INC,929089100,15000,1357950,SOLE,
VSE CORP,918284100,45422,10378927,SOLE,
WABASH NATL CORP,929566107,425,5738,SOLE,
WABASH NATL CORP,929566107,140000,1890000,SOLE,
WARBY PARKER INC,93403J106,288000,8737920,SOLE,
WARRIOR MET COAL INC,93627C101,97726,7931462,SOLE,
WARRIOR MET COAL INC,93627C101,3781332,306892905,SOLE,
WATERS CORP,941848103,31747,11906312,SOLE,
WATERS CORP,941848103,1303361,488812509,SOLE,
WELLS FARGO & CO,949746804,25741,29782337,SOLE,
WENDYS CO,95058W100,419,3474,SOLE,
WENDYS CO,95058W100,352604,2923087,SOLE,
WESCO INTL INC,95082P105,52748,18220742,SOLE,
WESTLAKE CORPORATION,960413102,51,3723,SOLE,
WESTLAKE CORPORATION,960413102,2784,203232,SOLE,
WEYERHAEUSER CO,962166104,1019769,24413275,SOLE,
WEYERHAEUSER CO,962166104,50159513,1200818741,SOLE,
WHEATON PRECIOUS METALS CORP,962879102,483880,54349388,SOLE,
WHEATON PRECIOUS METALS CORP,962879102,13731267,1542296281,SOLE,
WHITESTONE REIT,966084204,697240,13219670,SOLE,
WILLIAMS COS INC,969457100,4231,314533,SOLE,
WILLIS TOWERS WATSON PLC LTD,G96629103,159640,41725055,SOLE,
WILLIS TOWERS WATSON PLC LTD,G96629103,4316220,1128130421,SOLE,
WORKDAY INC,98138H101,186500,22831372,SOLE,
WORKDAY INC,98138H101,8638017,1057466041,SOLE,
WP CAREY INC,92936U109,59,4219,SOLE,
WP CAREY INC,92936U109,212,15158,SOLE,
XPO INC,983793100,20,4106,SOLE,
XPO INC,983793100,3261,669451,SOLE,
